car_id,car_type,color,year,km,average_price,transmission,body_type,days,price,sold
8859,Chevrolet_Chevy_2012,Black,2012,21902013,522409,Manual,SUV,13,545087,True
9792,Chevrolet_Chevy_2012,White,2012,28609749,522409,Manual,SUV,42,537321,True
10060,Chevrolet_Chevy_2012,Black,2012,24376354,522409,Manual,SUV,37,566015,True
10114,Chevrolet_Chevy_2012,Blue,2012,24432571,522409,Manual,SUV,39,580963,True
13055,Chevrolet_Chevy_2012,White,2012,22210715,522409,Manual,SUV,6,527640,True
13600,Chevrolet_Chevy_2012,Black,2012,24818276,522409,Manual,SUV,21,536998,True
15139,Chevrolet_Chevy_2012,White,2012,28064991,522409,Manual,SUV,16,613441,True
17187,Chevrolet_Chevy_2012,White,2012,28548739,522409,Manual,SUV,15,562890,True
17242,Chevrolet_Chevy_2012,Black,2012,28807563,522409,Manual,SUV,4,597424,True
17367,Chevrolet_Chevy_2012,Black,2012,29348804,522409,Manual,SUV,20,588949,True
18800,Chevrolet_Chevy_2012,Red,2012,29131596,522409,Manual,SUV,12,557394,True
18952,Chevrolet_Chevy_2012,Black,2012,26870612,522409,Manual,SUV,13,571047,True
604,KIA_Rio_2020,Red,2020,21314750,921771,Automatic,Sedan,10,974413,False
1046,KIA_Rio_2020,Orange,2020,22210662,921771,Automatic,Sedan,16,1070119,False
1584,KIA_Rio_2020,Black,2020,26606182,921771,Automatic,Sedan,29,1016879,True
2272,KIA_Rio_2020,Red,2020,26178537,921771,Automatic,Sedan,17,974954,True
2754,KIA_Rio_2020,Blue,2020,23461428,921771,Automatic,Sedan,46,1080320,True
4085,KIA_Rio_2020,White,2020,22946572,921771,Automatic,Sedan,37,1013283,True
5379,KIA_Rio_2020,White,2020,21190501,921771,Automatic,Sedan,4,1010091,False
6977,KIA_Rio_2020,Black,2020,25288216,921771,Automatic,Sedan,41,957020,False
7869,KIA_Rio_2020,Blue,2020,22299166,921771,Automatic,Sedan,32,976391,True
8401,KIA_Rio_2020,White,2020,22182518,921771,Automatic,Sedan,5,1056746,True
9124,KIA_Rio_2020,Black,2020,22992443,921771,Automatic,Sedan,8,1003968,True
11685,KIA_Rio_2020,White,2020,26195642,921771,Automatic,Sedan,32,1008706,True
11778,KIA_Rio_2020,Black,2020,21189159,921771,Automatic,Sedan,1,1033228,False
13613,KIA_Rio_2020,Blue,2020,27661607,921771,Automatic,Sedan,38,982046,True
15053,KIA_Rio_2020,Red,2020,26682420,921771,Automatic,Sedan,36,947715,True
16800,KIA_Rio_2020,White,2020,25742013,921771,Automatic,Sedan,21,977690,False
16814,KIA_Rio_2020,Black,2020,20819726,921771,Automatic,Sedan,9,1066404,True
19621,KIA_Rio_2020,Red,2020,25245451,921771,Automatic,Sedan,19,983295,False
607,Buick_Enclave_2014,Black,2014,36192067,855086,Automatic,Sedan,46,918429,True
2376,Buick_Enclave_2014,Red,2014,33947189,855086,Automatic,Sedan,39,877450,True
2463,Buick_Enclave_2014,Red,2014,42565357,855086,Automatic,Sedan,36,916195,True
3479,Buick_Enclave_2014,Black,2014,36311843,855086,Automatic,Sedan,37,915104,True
3814,Buick_Enclave_2014,Red,2014,34176377,855086,Automatic,Sedan,55,916208,True
8566,Buick_Enclave_2014,Black,2014,33424026,855086,Automatic,Sedan,29,985607,False
8895,Buick_Enclave_2014,White,2014,39655198,855086,Automatic,Sedan,66,870627,True
10291,Buick_Enclave_2014,White,2014,33285508,855086,Automatic,Sedan,44,948049,True
10566,Buick_Enclave_2014,White,2014,38593936,855086,Automatic,Sedan,52,963262,True
12375,Buick_Enclave_2014,White,2014,38177077,855086,Automatic,Sedan,46,880693,True
17568,Buick_Enclave_2014,Blue,2014,42939224,855086,Automatic,Sedan,36,880653,True
1187,Jeep_Gladiator_2020,Blue,2020,13696452,177472,Automatic,Sedan,15,189386,True
2584,Jeep_Gladiator_2020,White,2020,13590192,177472,Automatic,Sedan,2,179893,True
3758,Jeep_Gladiator_2020,White,2020,18303593,177472,Automatic,Sedan,2,198264,True
6501,Jeep_Gladiator_2020,Orange,2020,19773158,177472,Automatic,Sedan,35,195279,True
11853,Jeep_Gladiator_2020,Blue,2020,10883806,177472,Automatic,Sedan,5,207405,True
14286,Jeep_Gladiator_2020,Black,2020,19568888,177472,Automatic,Sedan,5,193208,True
15678,Jeep_Gladiator_2020,Black,2020,13586520,177472,Automatic,Sedan,13,180502,True
15788,Jeep_Gladiator_2020,Black,2020,11951492,177472,Automatic,Sedan,26,197944,True
17193,Jeep_Gladiator_2020,White,2020,11437143,177472,Automatic,Sedan,22,191819,True
609,Cadillac_STS_2008,Red,2008,15128641,984904,Automatic,Sedan,37,1115913,True
1709,Cadillac_STS_2008,White,2008,17853965,984904,Automatic,Sedan,3,1151789,False
1871,Cadillac_STS_2008,Blue,2008,16000462,984904,Automatic,Sedan,21,1022102,True
3874,Cadillac_STS_2008,Red,2008,12773129,984904,Automatic,Sedan,38,1095281,True
6355,Cadillac_STS_2008,White,2008,14835156,984904,Automatic,Sedan,25,1142803,True
6915,Cadillac_STS_2008,Black,2008,16169042,984904,Automatic,Sedan,16,1053721,True
9132,Cadillac_STS_2008,Black,2008,17822632,984904,Automatic,Sedan,35,1002327,True
10056,Cadillac_STS_2008,Black,2008,11044933,984904,Automatic,Sedan,8,1155358,True
11085,Cadillac_STS_2008,White,2008,16514729,984904,Automatic,Sedan,42,1003235,True
11934,Cadillac_STS_2008,Black,2008,13947781,984904,Automatic,Sedan,45,1092496,False
611,GMC_Yukon_2019,Black,2019,23425047,283129,Automatic,Sedan,1,299419,True
4953,GMC_Yukon_2019,Blue,2019,28981121,283129,Automatic,Sedan,17,303953,True
5456,GMC_Yukon_2019,White,2019,23526639,283129,Automatic,Sedan,17,322886,False
5514,GMC_Yukon_2019,Red,2019,21583758,283129,Automatic,Sedan,1,318458,True
8305,GMC_Yukon_2019,White,2019,21126516,283129,Automatic,Sedan,22,306157,True
9192,GMC_Yukon_2019,Black,2019,23716407,283129,Automatic,Sedan,4,304458,True
9353,GMC_Yukon_2019,Black,2019,26930932,283129,Automatic,Sedan,1,306725,True
9970,GMC_Yukon_2019,Blue,2019,24162993,283129,Automatic,Sedan,10,301604,False
10770,GMC_Yukon_2019,Orange,2019,21205580,283129,Automatic,Sedan,36,297609,True
16091,GMC_Yukon_2019,White,2019,29311959,283129,Automatic,Sedan,7,317071,True
614,Peugeot_207_2010,White,2010,22020914,220670,Automatic,Sedan,25,234159,True
6846,Peugeot_207_2010,Blue,2010,21892865,220670,Automatic,Sedan,9,239178,True
7959,Peugeot_207_2010,Black,2010,22888465,220670,Automatic,Sedan,20,253658,False
11686,Peugeot_207_2010,Black,2010,28224201,220670,Automatic,Sedan,52,227787,True
13186,Peugeot_207_2010,White,2010,30474510,220670,Automatic,Sedan,42,226061,True
15325,Peugeot_207_2010,Blue,2010,29662543,220670,Automatic,Sedan,21,260090,True
3369,Honda_Pilot_2009,Black,2009,30051538,777124,Automatic,Sedan,32,877323,True
6449,Honda_Pilot_2009,White,2009,29666948,777124,Automatic,Sedan,14,858811,True
6585,Honda_Pilot_2009,White,2009,31279494,777124,Automatic,Sedan,57,818941,False
7542,Honda_Pilot_2009,White,2009,27088031,777124,Automatic,Sedan,77,845041,False
8207,Honda_Pilot_2009,White,2009,26827310,777124,Automatic,Sedan,7,908538,False
8280,Honda_Pilot_2009,Black,2009,25537230,777124,Automatic,Sedan,3,896439,True
14191,Honda_Pilot_2009,Blue,2009,31634990,777124,Automatic,Sedan,5,872369,True
14634,Honda_Pilot_2009,Black,2009,26655425,777124,Automatic,Sedan,22,866366,True
15703,Honda_Pilot_2009,Red,2009,31062672,777124,Automatic,Sedan,23,822458,True
16114,Honda_Pilot_2009,Black,2009,30358752,777124,Automatic,Sedan,20,794586,True
19379,Honda_Pilot_2009,White,2009,26731181,777124,Automatic,Sedan,22,899375,True
19607,Honda_Pilot_2009,Black,2009,26377251,777124,Automatic,Sedan,6,857327,True
3416,BMW_Serie 1_2014,Blue,2014,43765590,149165,Automatic,SUV,24,151141,True
3820,BMW_Serie 1_2014,Blue,2014,41880532,149165,Automatic,SUV,32,150254,True
4342,BMW_Serie 1_2014,Black,2014,35590431,149165,Automatic,SUV,43,169636,True
5527,BMW_Serie 1_2014,White,2014,35260397,149165,Automatic,SUV,26,167514,True
5845,BMW_Serie 1_2014,Black,2014,42386651,149165,Automatic,SUV,28,171287,True
6282,BMW_Serie 1_2014,Black,2014,41490722,149165,Automatic,SUV,10,168385,False
9490,BMW_Serie 1_2014,White,2014,43616374,149165,Automatic,SUV,43,159246,True
9593,BMW_Serie 1_2014,Red,2014,43850768,149165,Automatic,SUV,14,169285,True
11693,BMW_Serie 1_2014,White,2014,37054871,149165,Automatic,SUV,22,166729,True
13100,BMW_Serie 1_2014,White,2014,38067141,149165,Automatic,SUV,2,165828,True
18027,BMW_Serie 1_2014,White,2014,37048533,149165,Automatic,SUV,27,157177,True
18607,BMW_Serie 1_2014,Red,2014,42213049,149165,Automatic,SUV,44,156136,True
18709,BMW_Serie 1_2014,Black,2014,36881025,149165,Automatic,SUV,27,158135,True
19423,BMW_Serie 1_2014,Red,2014,38733370,149165,Automatic,SUV,37,165144,True
19624,BMW_Serie 1_2014,Black,2014,38525848,149165,Automatic,SUV,3,169024,True
1403,Jeep_Cherokee_2019,Black,2019,12062825,882366,Manual,Sedan,6,914161,True
1877,Jeep_Cherokee_2019,White,2019,11698188,882366,Manual,Sedan,35,948487,True
3026,Jeep_Cherokee_2019,White,2019,16173762,882366,Manual,Sedan,37,949785,True
5425,Jeep_Cherokee_2019,Red,2019,14977015,882366,Manual,Sedan,34,1031241,True
6498,Jeep_Cherokee_2019,Red,2019,18871941,882366,Manual,Sedan,44,1022057,True
8172,Jeep_Cherokee_2019,Black,2019,13400727,882366,Manual,Sedan,8,914053,True
10337,Jeep_Cherokee_2019,Red,2019,15667838,882366,Manual,Sedan,9,899991,True
10953,Jeep_Cherokee_2019,Red,2019,12204819,882366,Manual,Sedan,15,1011036,True
12358,Jeep_Cherokee_2019,Red,2019,16074996,882366,Manual,Sedan,7,903332,True
13512,Jeep_Cherokee_2019,Black,2019,14225167,882366,Manual,Sedan,13,960381,True
18434,Jeep_Cherokee_2019,Red,2019,17450355,882366,Manual,Sedan,10,907223,True
19492,Jeep_Cherokee_2019,Red,2019,15696848,882366,Manual,Sedan,11,1001588,True
624,Porsche_Cayman_2010,Red,2010,21725414,386826,Manual,Sedan,27,455568,True
1937,Porsche_Cayman_2010,Blue,2010,13694286,386826,Manual,Sedan,21,409438,True
3025,Porsche_Cayman_2010,Black,2010,19284078,386826,Manual,Sedan,1,421678,True
3202,Porsche_Cayman_2010,Black,2010,12659214,386826,Manual,Sedan,7,403903,True
3501,Porsche_Cayman_2010,Black,2010,16542260,386826,Manual,Sedan,41,429177,True
5082,Porsche_Cayman_2010,White,2010,18785811,386826,Manual,Sedan,22,433569,True
12900,Porsche_Cayman_2010,Black,2010,15515490,386826,Manual,Sedan,12,398967,True
15914,Porsche_Cayman_2010,Red,2010,19602348,386826,Manual,Sedan,3,425017,True
16288,Porsche_Cayman_2010,Red,2010,13627732,386826,Manual,Sedan,26,446464,True
18304,Porsche_Cayman_2010,Blue,2010,15386466,386826,Manual,Sedan,2,430693,True
18432,Porsche_Cayman_2010,Red,2010,17953711,386826,Manual,Sedan,5,390817,False
18825,Porsche_Cayman_2010,Blue,2010,14331055,386826,Manual,Sedan,29,427240,True
19103,Porsche_Cayman_2010,White,2010,17188734,386826,Manual,Sedan,6,403143,True
2003,BMW_X6_2020,Black,2020,27222815,521312,Automatic,Sedan,34,551959,False
5199,BMW_X6_2020,White,2020,24929892,521312,Automatic,Sedan,14,584334,True
5591,BMW_X6_2020,Black,2020,20140320,521312,Automatic,Sedan,4,570919,True
7750,BMW_X6_2020,Black,2020,23238678,521312,Automatic,Sedan,26,549469,False
8190,BMW_X6_2020,Blue,2020,26945602,521312,Automatic,Sedan,66,531913,True
9163,BMW_X6_2020,White,2020,21268199,521312,Automatic,Sedan,8,543096,False
11221,BMW_X6_2020,Black,2020,24336211,521312,Automatic,Sedan,51,605479,True
11267,BMW_X6_2020,Black,2020,28759732,521312,Automatic,Sedan,37,543376,True
12130,BMW_X6_2020,Red,2020,25895615,521312,Automatic,Sedan,30,607253,True
12739,BMW_X6_2020,White,2020,21983611,521312,Automatic,Sedan,36,578587,True
14038,BMW_X6_2020,Black,2020,29571310,521312,Automatic,Sedan,65,587709,True
17388,BMW_X6_2020,Red,2020,22762690,521312,Automatic,Sedan,17,610717,False
19198,BMW_X6_2020,White,2020,21000911,521312,Automatic,Sedan,4,557467,True
1098,Audi_R8 Quattro_2009,Black,2009,27222186,492927,Manual,Coupe,18,544495,True
2242,Audi_R8 Quattro_2009,White,2009,29813298,492927,Manual,Coupe,26,549568,True
3797,Audi_R8 Quattro_2009,White,2009,26634273,492927,Manual,Coupe,27,578571,True
6569,Audi_R8 Quattro_2009,White,2009,25495962,492927,Manual,Coupe,20,557060,True
6664,Audi_R8 Quattro_2009,Blue,2009,28362272,492927,Manual,Coupe,3,580895,True
8072,Audi_R8 Quattro_2009,Black,2009,25990973,492927,Manual,Coupe,44,497621,True
10895,Audi_R8 Quattro_2009,White,2009,31058829,492927,Manual,Coupe,45,532439,True
12483,Audi_R8 Quattro_2009,Red,2009,22574182,492927,Manual,Coupe,67,519553,True
13822,Audi_R8 Quattro_2009,Black,2009,30698878,492927,Manual,Coupe,16,533641,True
16918,Audi_R8 Quattro_2009,Red,2009,31055213,492927,Manual,Coupe,46,522781,True
18265,Audi_R8 Quattro_2009,Black,2009,30625165,492927,Manual,Coupe,34,574406,True
1740,Peugeot_208_2015,Black,2015,33112552,776748,Automatic,SUV,47,871171,True
1961,Peugeot_208_2015,Red,2015,24895069,776748,Automatic,SUV,40,837106,True
2121,Peugeot_208_2015,Black,2015,23769478,776748,Automatic,SUV,62,909289,True
2934,Peugeot_208_2015,White,2015,24057271,776748,Automatic,SUV,30,818179,True
4440,Peugeot_208_2015,Blue,2015,28122799,776748,Automatic,SUV,7,878237,True
10088,Peugeot_208_2015,Black,2015,24363948,776748,Automatic,SUV,7,854198,True
11572,Peugeot_208_2015,Black,2015,26337563,776748,Automatic,SUV,10,821396,False
11950,Peugeot_208_2015,Red,2015,30301849,776748,Automatic,SUV,7,868862,False
12986,Peugeot_208_2015,Red,2015,32676757,776748,Automatic,SUV,34,854188,True
13671,Peugeot_208_2015,White,2015,29192686,776748,Automatic,SUV,19,796718,True
15251,Peugeot_208_2015,Black,2015,24855453,776748,Automatic,SUV,12,888244,True
17026,Peugeot_208_2015,Red,2015,31198488,776748,Automatic,SUV,25,838123,True
18583,Peugeot_208_2015,Black,2015,24844726,776748,Automatic,SUV,18,835155,False
634,Audi_Q8 Quattro_2020,Black,2020,33443467,344126,Automatic,SUV,30,358420,True
762,Audi_Q8 Quattro_2020,Black,2020,33948195,344126,Automatic,SUV,31,378007,True
1157,Audi_Q8 Quattro_2020,Black,2020,38589926,344126,Automatic,SUV,8,356310,True
2692,Audi_Q8 Quattro_2020,Red,2020,36181551,344126,Automatic,SUV,34,348642,True
3498,Audi_Q8 Quattro_2020,Black,2020,32278438,344126,Automatic,SUV,46,399633,True
7690,Audi_Q8 Quattro_2020,White,2020,29147246,344126,Automatic,SUV,53,394746,False
8129,Audi_Q8 Quattro_2020,White,2020,34621546,344126,Automatic,SUV,47,386145,False
10061,Audi_Q8 Quattro_2020,Red,2020,36667543,344126,Automatic,SUV,15,391173,True
11463,Audi_Q8 Quattro_2020,Blue,2020,30800430,344126,Automatic,SUV,20,373877,True
11704,Audi_Q8 Quattro_2020,Black,2020,35548043,344126,Automatic,SUV,33,372272,True
12405,Audi_Q8 Quattro_2020,Black,2020,35199058,344126,Automatic,SUV,40,345222,True
15388,Audi_Q8 Quattro_2020,White,2020,36299696,344126,Automatic,SUV,29,393921,False
16158,Audi_Q8 Quattro_2020,Black,2020,34076875,344126,Automatic,SUV,20,379366,True
19740,Audi_Q8 Quattro_2020,Red,2020,31453400,344126,Automatic,SUV,20,405060,False
635,Honda_City_2019,Black,2019,14250439,517082,Automatic,Sedan,16,582563,True
955,Honda_City_2019,White,2019,21595954,517082,Automatic,Sedan,42,522811,True
1165,Honda_City_2019,Blue,2019,16941449,517082,Automatic,Sedan,24,554542,True
4711,Honda_City_2019,White,2019,21054367,517082,Automatic,Sedan,37,590400,True
6688,Honda_City_2019,Blue,2019,16548018,517082,Automatic,Sedan,5,586939,True
9898,Honda_City_2019,Red,2019,21795359,517082,Automatic,Sedan,18,560339,True
10792,Honda_City_2019,Red,2019,15497719,517082,Automatic,Sedan,2,536423,True
11675,Honda_City_2019,Black,2019,21525405,517082,Automatic,Sedan,18,598692,True
13498,Honda_City_2019,White,2019,19515163,517082,Automatic,Sedan,5,552063,True
15715,Honda_City_2019,Orange,2019,21851048,517082,Automatic,Sedan,23,534121,True
16436,Honda_City_2019,White,2019,20040378,517082,Automatic,Sedan,14,563690,True
636,Ford_Escape_2008,Red,2008,26441795,963371,Automatic,Sedan,51,1076485,False
2012,Ford_Escape_2008,Blue,2008,28692655,963371,Automatic,Sedan,25,1067280,True
3818,Ford_Escape_2008,Orange,2008,30909199,963371,Automatic,Sedan,20,1063455,True
4533,Ford_Escape_2008,Black,2008,28952812,963371,Automatic,Sedan,57,1093966,False
10178,Ford_Escape_2008,Black,2008,24513756,963371,Automatic,Sedan,4,1122501,True
10601,Ford_Escape_2008,Blue,2008,30148152,963371,Automatic,Sedan,52,1056509,True
11667,Ford_Escape_2008,Black,2008,23595879,963371,Automatic,Sedan,18,1104396,False
12162,Ford_Escape_2008,Black,2008,28442169,963371,Automatic,Sedan,63,988611,True
12542,Ford_Escape_2008,White,2008,32043256,963371,Automatic,Sedan,23,1040811,False
13400,Ford_Escape_2008,Black,2008,22865936,963371,Automatic,Sedan,43,1071530,False
13463,Ford_Escape_2008,White,2008,24928690,963371,Automatic,Sedan,7,1046559,False
14445,Ford_Escape_2008,Red,2008,30218939,963371,Automatic,Sedan,29,1013592,False
18107,Ford_Escape_2008,Black,2008,25594334,963371,Automatic,Sedan,46,1095974,True
19318,Ford_Escape_2008,Blue,2008,31766474,963371,Automatic,Sedan,43,1126603,True
638,Toyota_Sienna_2017,White,2017,21600206,820228,Manual,Sedan,8,871850,False
1030,Toyota_Sienna_2017,Blue,2017,17486668,820228,Manual,Sedan,17,861327,True
3912,Toyota_Sienna_2017,Red,2017,20905121,820228,Manual,Sedan,28,887709,True
4465,Toyota_Sienna_2017,White,2017,20816916,820228,Manual,Sedan,39,875472,True
9047,Toyota_Sienna_2017,White,2017,21992550,820228,Manual,Sedan,21,845674,True
9484,Toyota_Sienna_2017,Black,2017,25569093,820228,Manual,Sedan,5,902633,True
9960,Toyota_Sienna_2017,Black,2017,24400352,820228,Manual,Sedan,32,874453,False
12212,Toyota_Sienna_2017,White,2017,20828006,820228,Manual,Sedan,8,835042,True
12839,Toyota_Sienna_2017,Black,2017,16734611,820228,Manual,Sedan,13,949094,False
13318,Toyota_Sienna_2017,Blue,2017,22236837,820228,Manual,Sedan,13,905523,False
13420,Toyota_Sienna_2017,Orange,2017,18655742,820228,Manual,Sedan,36,916067,True
15032,Toyota_Sienna_2017,Black,2017,17127545,820228,Manual,Sedan,4,848636,True
15683,Toyota_Sienna_2017,Black,2017,20488382,820228,Manual,Sedan,31,896568,True
17771,Toyota_Sienna_2017,Red,2017,16455020,820228,Manual,Sedan,28,895647,False
19939,Toyota_Sienna_2017,Red,2017,17826240,820228,Manual,Sedan,3,919989,True
640,Alfa Romeo_Alfa Romeo_2014,Red,2014,12450860,292246,Automatic,Sedan,10,309653,True
1917,Alfa Romeo_Alfa Romeo_2014,White,2014,17023260,292246,Automatic,Sedan,18,338343,True
4111,Alfa Romeo_Alfa Romeo_2014,Black,2014,13733377,292246,Automatic,Sedan,1,328498,True
5238,Alfa Romeo_Alfa Romeo_2014,White,2014,12730977,292246,Automatic,Sedan,8,329363,True
5300,Alfa Romeo_Alfa Romeo_2014,Blue,2014,15528910,292246,Automatic,Sedan,1,336615,True
5718,Alfa Romeo_Alfa Romeo_2014,White,2014,11111415,292246,Automatic,Sedan,11,295382,True
5883,Alfa Romeo_Alfa Romeo_2014,Blue,2014,12347293,292246,Automatic,Sedan,17,304487,True
6274,Alfa Romeo_Alfa Romeo_2014,White,2014,9612152,292246,Automatic,Sedan,5,298437,False
7843,Alfa Romeo_Alfa Romeo_2014,White,2014,15185192,292246,Automatic,Sedan,27,318404,True
8152,Alfa Romeo_Alfa Romeo_2014,Blue,2014,13482198,292246,Automatic,Sedan,7,298225,True
9954,Alfa Romeo_Alfa Romeo_2014,White,2014,13159269,292246,Automatic,Sedan,22,331632,False
9987,Alfa Romeo_Alfa Romeo_2014,Red,2014,10670997,292246,Automatic,Sedan,2,308854,True
11813,Alfa Romeo_Alfa Romeo_2014,White,2014,12014351,292246,Automatic,Sedan,12,307971,False
12447,Alfa Romeo_Alfa Romeo_2014,Black,2014,14394162,292246,Automatic,Sedan,14,319567,True
13302,Alfa Romeo_Alfa Romeo_2014,White,2014,12819073,292246,Automatic,Sedan,16,340659,True
13641,Alfa Romeo_Alfa Romeo_2014,Red,2014,13670601,292246,Automatic,Sedan,4,300742,True
17214,Alfa Romeo_Alfa Romeo_2014,White,2014,12369959,292246,Automatic,Sedan,9,319414,False
19330,Alfa Romeo_Alfa Romeo_2014,Black,2014,15835289,292246,Automatic,Sedan,1,332969,True
1012,Mercedes Benz_GT AMG_2020,Blue,2020,29061474,787154,Manual,SUV,53,914064,True
1209,Mercedes Benz_GT AMG_2020,Black,2020,32894225,787154,Manual,SUV,12,845389,True
1266,Mercedes Benz_GT AMG_2020,Orange,2020,32091278,787154,Manual,SUV,75,883350,True
1505,Mercedes Benz_GT AMG_2020,White,2020,26336027,787154,Manual,SUV,18,886978,True
1946,Mercedes Benz_GT AMG_2020,Black,2020,26233921,787154,Manual,SUV,22,792966,True
5573,Mercedes Benz_GT AMG_2020,Black,2020,24737898,787154,Manual,SUV,4,797284,False
6003,Mercedes Benz_GT AMG_2020,Blue,2020,29237546,787154,Manual,SUV,49,805930,True
7798,Mercedes Benz_GT AMG_2020,White,2020,25680407,787154,Manual,SUV,65,915574,True
9671,Mercedes Benz_GT AMG_2020,Red,2020,33455584,787154,Manual,SUV,32,796929,True
10205,Mercedes Benz_GT AMG_2020,Orange,2020,29030011,787154,Manual,SUV,59,888456,True
10916,Mercedes Benz_GT AMG_2020,Blue,2020,27702134,787154,Manual,SUV,21,834187,True
14915,Mercedes Benz_GT AMG_2020,Red,2020,32745131,787154,Manual,SUV,10,839233,False
15791,Mercedes Benz_GT AMG_2020,Black,2020,32238167,787154,Manual,SUV,12,854707,True
15984,Mercedes Benz_GT AMG_2020,White,2020,26445912,787154,Manual,SUV,57,871778,True
16180,Mercedes Benz_GT AMG_2020,Black,2020,33584279,787154,Manual,SUV,2,892513,True
16651,Mercedes Benz_GT AMG_2020,Blue,2020,29185189,787154,Manual,SUV,14,872677,True
